Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,password,course_name,SignUpDate,LastActiveDate,comment
S3001,Maria,Jones,student2001@university.com,Female,24,CS,*m5JvmtKgU,"50    NaN
Name: CourseName, dtype: str",2023-01-14,2024-01-11,"Sehr interessanter Kurs. NFTS bieten eine Vielzahl von neuen Möglichkeiten, sich ein Einkommen auf zubauen. Hier werden alle notwendigen Informationen und Webseiten gezeigt. Der Kurs ist sowohl für Anfänger als auch Fortgeschrittene sehr verständlich gemacht. Es gibt keinen technischen Schnickschnack, so werden nur die wichtigsten und wesentlichen Teile des NFTs behandelt.
問題のボリュームは多くて助かるが、機械翻訳そのままで意味不明な問題も散見された。
"
S3002,Emma,Brown,student2002@university.com,Male,23,Business,5w%Os5ObMq,"20    NaN
Name: CourseName, dtype: str",2023-11-15,2024-03-08,"These tests helped me understand phrasal verbs. Thank you!
Great summary of the phrasal verbs. Good practice of phrasals you need in every day conversations at work or with your friends and family. It helped. Thank you Katarina
"
S3003,Liam,Williams,student2003@university.com,Male,19,Mathematics,2zsA9!8gO*,"5    NaN
Name: CourseName, dtype: str",2023-11-29,2024-04-21,"That pillow under my ribcage really helped me a lot. thank you
Não, muito teórico, esperava aprender sobre etapas de um projeto, como são as metodologias. Curso muito teórico, vídeos longos, professor ruim
"
S3004,Liam,Williams,student2004@university.com,Female,18,Mathematics,fMNEYanjaT,"5    NaN
Name: CourseName, dtype: str",2023-11-06,2024-04-04,"Still it's just that there are so many troubling aspects to these bible stories that seem to always get glossed over for a more positive spin on things. I don't have the mindset to ignore what is wrong and only focus on what may be good. I do still enjoy and find these lessons interesting. I'm just not convinced of there accuracy and meaning.
Griffin is my ""to go"" creator and investor when it comes to real estate knowledge. His experience on this field helps him to be up to date with any information related to it, for this I wouldn't hesitate to recommend his courses to anyone interesting on understanding real estate, specially in Canada. In addition to this course, go and check out his YT channel to complement the information in this course.
"
S3005,John,Brown,student2005@university.com,Male,23,Mathematics,Xsm3@&mbPK,"5    NaN
Name: CourseName, dtype: str",2023-03-29,2024-03-19,"This was an excellent course; it explained well the causes of inner stress and gave me some very interesting coping mechanisms. I particularly enjoyed the section about noting my resistance resources and I will certainly use the exercise about using achievements to derive my personal qualities. For anyone needing a confidence boost this is a very worthwhile exercise. Marina explains each section in a very easy to understand way and knowing that I can re-visit the course for a refresh at any time will be very useful. I would definitely recommend this course.
What a refreshing change. Marina delivers a course free from pretentious psychobabble. Very easy to understand exercises with real value. Particularly the “locus of control” very interesting. If you are looking for stress coping and management techniques this may be the course for you.
"
S3006,Liam,Williams,student2006@university.com,Female,20,CS,&h@LeMvY#L,"50    NaN
Name: CourseName, dtype: str",2023-02-15,2024-01-08,"以前、小さな部署のリーダーとして働いていた時期があり、その時になぜうまくいかなかったのかというのを知りたくて受講しました！リーダーとしてやるべきこと（1on1など）やマインドやコミュニケーション方法を学べて、もっと前に受講していれば・・と思うものばかりでした。これからは、出来るところから少しずつ、いいリーダーに近づけるように頑張っていきたいと思いました。
直属の後輩が増え、リーダーシップをとる場面や教育をする機会が増えてきたので今回受講しました。具体的な事例や細分化した内容でとても分かりやすく、実践に活かしやすいと感じました。これから意識しながら活用していきたいと思います。
"
S3007,Omar,Smith,student2007@university.com,Male,22,Mathematics,vKu9Znt2dO,"5    NaN
Name: CourseName, dtype: str",2023-01-22,2024-06-01,"Yes, very interesting
So far so good.Looking forward to adding skill to my repertoire.
"
S3008,Ahmed,Williams,student2008@university.com,Male,21,CS,mK@XAM#rsV,"50    NaN
Name: CourseName, dtype: str",2023-06-10,2024-06-06,"Excelente curso, muito didático!
Great test to evaluate your skills on Python. Tests you on all levels of Python and for every aspect be it exams, interviews, certifications etc. This test helped me clear my interviews and get certified as well.
"
S3009,Ali,Williams,student2009@university.com,Female,24,CS,A0plCwKtC%,"50    NaN
Name: CourseName, dtype: str",2023-08-21,2024-01-27,"Bei weitem der professionellste und am aufwendigsten produzierte Bollywood Dance Kurs auf Udemy
Repetitive questions , Some questions don't have explanation or proper explanation
"
S3010,Omar,Brown,student2010@university.com,Female,20,Engineering,%9vy7pekzu,"35    NaN
Name: CourseName, dtype: str",2023-07-07,2024-05-09,"Muito boa
Wonderful
"
S3011,Ahmed,Brown,student2011@university.com,Female,22,CS,*h@436z7L$,"50    NaN
Name: CourseName, dtype: str",2023-10-16,2024-02-02,"As always one of the best courses I've ever seen, Amedeo never ceases to amaze me!
Amedeo's explanations is clear and easy to understand. Great work!
"
S3012,Emma,Williams,student2012@university.com,Female,24,Mathematics,%c9e0K1AO2,"5    NaN
Name: CourseName, dtype: str",2023-04-15,2024-01-10,"I was learning while having fun, Wonderful course!!
Este curso a cumplido con mis expectativas. Partía de un conocimiento básico de la plataforma, conocía las funciones pero no sabía aprovecharlas. Además no sabía como utilizar LinkedIn para mi sector (Creación audiovisual freelance). Este curso me ha permitido hacer un acercamiento a la red social con mucha más solidez, con estrategias y objetivos. Gracias a esto en poco tiempo me he puesto en contacto tanto con posibles clientes como con otros creadores de contenidos de mi sector con los que he formado relaciones personales.
"
S3013,Liam,Johnson,student2013@university.com,Male,19,CS,O4BKh@OqgR,"50    NaN
Name: CourseName, dtype: str",2023-06-15,2024-01-22,"Kan beter
Direct et Parfaitement expliqué
"
S3014,Emma,Brown,student2014@university.com,Female,24,CS,i1IbyNf4B6,"50    NaN
Name: CourseName, dtype: str",2023-01-15,2024-03-27,"The instructor worked hard in amending the content and the previous mistakes by making sure to personally ask for further feedback and working for months to improve overall learner experience.
Teacher has an wrong accent and the transcript is horrible
"
S3015,Liam,Jones,student2015@university.com,Male,18,Business,e%vPzTtLWi,"20    NaN
Name: CourseName, dtype: str",2023-04-16,2024-05-24,"Audio non pulito
Very informative and easy to understand that course. Now I can run fb ads for my business. There are some bonus included inside. Thank you.
"
S3016,Ali,Jones,student2016@university.com,Male,18,Mathematics,BMFWu$8DGW,"5    NaN
Name: CourseName, dtype: str",2023-07-11,2024-02-14,"量が少ない気がしました。他の講師の方と比べると３章しかないなんて。。。
基本的なシナリオの書き方の初級編ということで、最低限おさえておくべき要素を知ることができました。
ただ、Wordファイルの表示が正常に表示されていなかった部分もあり、改行や文字間のスペースなど、正しい位置が確認できなかったので、できれば参考資料はPDFファイルの方がありがたかったです。（MicrosoftOfficeを使うことができれば問題なかったと思いますが、現在使用しておらずWordファイルの縦書きを表示するのに一手間かかりました。）
"
S3017,Sara,Smith,student2017@university.com,Male,22,CS,QZ8dLVz!hF,"50    NaN
Name: CourseName, dtype: str",2023-05-24,2024-05-12,"Great course! I have always had problems using these verbs. This course really helped me to understand this topic.
instructor explained thoroughly
"
S3018,Ali,Williams,student2018@university.com,Male,20,Engineering,WSITRSSWL3,"35    NaN
Name: CourseName, dtype: str",2023-11-09,2024-05-02,"Didatico e bastante objetivo!
Ho avuto già altre buone esperienze con questo insegnante e anche stavolta non mi ha deluso; in particolare questo corso concentrandosi su timbri vocali specifici è perfetto per la mia attività di cantante in una band di cover rock
"
S3019,Maria,Johnson,student2019@university.com,Male,21,CS,3L8ltl2LhY,"50    NaN
Name: CourseName, dtype: str",2023-06-08,2024-04-05,"Mal expresado
Si es una buena elección para personas que quieren empezar en este mundo de la tecnología (Programación), pero consejos a mejorar, tras la explicación de los temas u/o conceptos se siente a mi parecer estar leyendo y si talvez no nos memoricemos todo, pero lograr que se escuche fluido y no tantos paros de tiempo le ayudaría en el entendimiento mejor para la persona el cual esta visualizando y escuchando el conocimiento y aprendizaje esperado y demostrado, de resto buen curso de conceptos básicos y primeros escalones.
"
S3020,Omar,Smith,student2020@university.com,Male,19,CS,Oh9E3JNR7n,"50    NaN
Name: CourseName, dtype: str",2023-08-21,2024-06-07,"Efficace et répond à mes attentes.
This is a good set of information for the begginer who wants to start the game in this panel. Like it was said at the beggining this course it's just a beggining. A lot of reasearch and work will be required to achive certiain goals. Anyway, good course.
"
S3021,John,Williams,student2021@university.com,Female,22,Business,SPbH5!id6n,"20    NaN
Name: CourseName, dtype: str",2023-04-17,2024-05-22,"Great content, easy to understand and follow and has helped me lose weight so far.
I found the science behind weight loss and gain good , It helped me to understand where I've been going wrong and how to put it right.
"
S3022,Sara,Brown,student2022@university.com,Male,19,Mathematics,vh3o5@A8c5,"5    NaN
Name: CourseName, dtype: str",2023-10-16,2024-01-14,"Absolutely loved the course! Easy to follow instructions - kept my kids super busy ? amazing approach and fantastic material. For every one who loves art, not only teachers, or art students. If you do love art, join it and enjoy it.
Reflexões e informações muito boas.
"
S3023,Ali,Jones,student2023@university.com,Male,18,Mathematics,G9ZQQ&$vHm,"5    NaN
Name: CourseName, dtype: str",2023-11-23,2024-02-01,"I am learning so much Thai cooking, skills, and techniques.  Chef Dao is fun to watch and I just love to watch her cut and cook.  Her step by step explanations make Thai cooking easy for me.  Just lovin it!  Highly recommended.
Absolutely fun and educational.  Chef Dao makes Thai cooking look so easy.  Can't wait to cook for my friends.
"
S3024,Ahmed,Davis,student2024@university.com,Male,23,Engineering,asM4VpMTs1,"35    NaN
Name: CourseName, dtype: str",2023-08-17,2024-01-05,"It's hard to follow the instructor as her voice is relatively unpleasant.
Great Course, I passed de 201 EXAM and I am BIG-IP Administrator certification, Thanks a lot
"
S3025,Sara,Johnson,student2025@university.com,Female,23,Engineering,lpib8FzEUG,"35    NaN
Name: CourseName, dtype: str",2023-04-22,2024-04-21,"The customer service job needs a well trained staff who understand customer and how they can satisfy them.
Farmers who have good relationship with their customers are able to consistently supplier products to customers on time with the right price in the right place.
"
